Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.87,-0.47,-0.18,0.7,-2.24,-0.35
-0.87,-0.46,-0.18,0.77,-2.1,-0.42
-0.87,-0.46,-0.19,0.91,-2.24,-0.49
-0.87,-0.46,-0.19,0.98,-2.24,-0.28
-0.86,-0.46,-0.19,0.84,-2.17,-0.49
-0.86,-0.46,-0.19,0.63,-2.03,-0.7
-0.87,-0.46,-0.18,0.7,-2.45,-0.42
-0.87,-0.46,-0.18,0.28,-2.52,-0.63
-0.88,-0.45,-0.18,0,-2.52,-0.84
-0.88,-0.45,-0.18,-0.14,-2.8,-0.84
-0.88,-0.46,-0.18,0.07,-3.01,-0.63
-0.87,-0.46,-0.18,-0.35,-3.08,-0.63
-0.87,-0.46,-0.18,-0.21,-3.22,-0.56
-0.86,-0.46,-0.19,-0.07,-3.36,-0.63
-0.86,-0.46,-0.19,-0.42,-3.01,-0.7
-0.86,-0.46,-0.18,-0.49,-2.87,-0.7
-0.87,-0.47,-0.17,-0.14,-2.87,-0.7
-0.87,-0.47,-0.17,0.21,-2.94,-0.7
-0.87,-0.47,-0.18,0,-2.59,-0.91
-0.87,-0.47,-0.18,-0.28,-2.59,-1.05
-0.87,-0.47,-0.18,-0.07,-2.52,-0.98
-0.87,-0.46,-0.18,0.35,-2.66,-0.56
-0.87,-0.46,-0.18,0.14,-2.59,-0.63
-0.87,-0.46,-0.18,0.49,-2.66,-0.07
-0.87,-0.46,-0.18,0.42,-2.38,0.14
-0.87,-0.46,-0.17,0.84,-2.1,0.21
-0.87,-0.46,-0.17,1.47,-1.82,0.21
-0.87,-0.47,-0.18,1.82,-1.68,0.21
-0.86,-0.47,-0.18,2.1,-1.61,0.21
-0.86,-0.46,-0.19,1.96,-1.61,0.07
-0.87,-0.46,-0.18,1.82,-1.61,0
-0.87,-0.46,-0.18,1.68,-1.82,0.21
-0.87,-0.46,-0.18,1.47,-1.82,-0.07
-0.87,-0.46,-0.18,1.05,-2.1,0
-0.87,-0.45,-0.18,0.84,-2.1,0
-0.88,-0.45,-0.18,0.77,-2.17,0
-0.88,-0.45,-0.17,0.42,-2.1,-0.28
-0.87,-0.45,-0.18,0.42,-2.24,-0.56
-0.87,-0.46,-0.19,0.28,-2.66,-0.49
-0.87,-0.46,-0.19,-0.21,-2.38,-0.91
-0.87,-0.46,-0.18,-0.28,-2.38,-0.77
-0.87,-0.46,-0.18,-0.42,-2.59,-0.84
-0.87,-0.45,-0.18,-0.49,-2.87,-0.91
-0.87,-0.45,-0.18,-1.47,-2.94,-1.26
-0.88,-0.44,-0.18,-1.75,-3.15,-1.4
-0.88,-0.44,-0.19,-1.82,-3.57,-1.54
-0.87,-0.44,-0.18,-2.17,-3.57,-1.96
-0.87,-0.44,-0.18,-2.66,-3.92,-1.96
-0.88,-0.44,-0.18,-3.15,-3.85,-2.03
-0.87,-0.45,-0.18,-3.92,-3.85,-2.45
-0.87,-0.46,-0.18,-3.78,-3.92,-2.38
-0.87,-0.47,-0.18,-3.57,-3.92,-2.24
-0.87,-0.47,-0.18,-3.57,-3.43,-2.52
-0.86,-0.47,-0.17,-3.29,-3.43,-2.45
-0.86,-0.47,-0.17,-2.94,-3.22,-2.45
-0.87,-0.47,-0.17,-2.31,-3.15,-2.1
-0.87,-0.47,-0.17,-2.24,-2.94,-1.89
-0.87,-0.47,-0.17,-2.1,-2.87,-1.61
-0.87,-0.47,-0.17,-1.75,-2.45,-1.26
-0.87,-0.47,-0.17,-1.33,-2.17,-1.12
-0.86,-0.48,-0.18,-1.05,-2.03,-0.7
-0.86,-0.47,-0.18,-0.35,-1.89,-0.35
-0.87,-0.47,-0.18,-0.14,-1.33,-0.28
-0.87,-0.47,-0.18,0.56,-1.19,-0.07
-0.87,-0.48,-0.19,1.68,-1.05,0.21
-0.86,-0.47,-0.19,2.03,-0.56,0.42
-0.86,-0.47,-0.19,2.31,-0.56,0.49
-0.86,-0.47,-0.19,2.59,-0.63,0.42
-0.86,-0.47,-0.19,2.24,-0.42,0.14
-0.87,-0.46,-0.19,2.52,-0.35,0.28
-0.87,-0.46,-0.19,2.73,-0.49,0.35
-0.87,-0.45,-0.19,2.52,-0.7,0.07
-0.87,-0.45,-0.19,2.45,-0.98,0.28
-0.88,-0.45,-0.18,2.1,-0.84,0.07
-0.88,-0.45,-0.18,2.24,-1.26,0.21
-0.88,-0.45,-0.18,1.75,-1.12,0.21
-0.88,-0.45,-0.18,1.19,-1.05,0.07
-0.87,-0.45,-0.19,1.47,-1.19,0
-0.86,-0.46,-0.19,0.98,-1.4,-0.07
-0.85,-0.46,-0.2,0.77,-1.68,-0.42
-0.86,-0.46,-0.2,0.7,-1.54,-0.7
-0.87,-0.46,-0.19,0.14,-1.68,-1.12
-0.87,-0.46,-0.19,0.56,-1.89,-0.91
-0.87,-0.46,-0.19,0.56,-2.03,-0.98
-0.87,-0.46,-0.19,0.28,-2.03,-1.19
-0.87,-0.46,-0.19,0.07,-2.17,-0.63
-0.88,-0.45,-0.18,0.14,-2.03,-0.84
-0.88,-0.45,-0.18,0.35,-2.17,-0.7
-0.87,-0.45,-0.19,0.28,-2.24,-0.84
-0.87,-0.45,-0.2,0.21,-2.45,-0.84
-0.87,-0.45,-0.2,-0.28,-2.59,-1.05
-0.87,-0.45,-0.19,-0.56,-2.8,-1.12
-0.87,-0.45,-0.18,-0.84,-2.94,-0.91
-0.88,-0.45,-0.19,-1.05,-3.15,-1.19
-0.87,-0.45,-0.18,-1.12,-3.22,-1.4
-0.87,-0.46,-0.19,-1.33,-3.36,-1.47
-0.87,-0.46,-0.19,-1.75,-3.29,-1.61
-0.87,-0.46,-0.18,-1.54,-3.5,-1.4
-0.87,-0.46,-0.19,-1.61,-3.64,-1.33
-0.87,-0.46,-0.18,-1.75,-3.85,-1.47
-0.87,-0.46,-0.19,-1.47,-3.78,-1.19
-0.87,-0.46,-0.18,-1.47,-3.71,-1.05
-0.87,-0.46,-0.18,-1.47,-3.43,-1.05
-0.87,-0.45,-0.18,-1.05,-3.43,-0.7
-0.87,-0.46,-0.19,-0.91,-3.5,-0.7
-0.86,-0.46,-0.19,-1.05,-3.01,-0.84
-0.87,-0.47,-0.19,-0.7,-3.08,-0.7
-0.87,-0.46,-0.19,-0.07,-2.8,-0.98
-0.86,-0.46,-0.19,0.21,-3.36,-0.91
-0.86,-0.46,-0.17,-0.56,-3.15,-0.91
-0.86,-0.46,-0.17,-1.05,-2.8,-0.98
-0.87,-0.47,-0.17,-0.56,-3.15,-0.98
-0.87,-0.47,-0.18,-0.42,-3.15,-0.98
-0.87,-0.46,-0.19,-0.98,-3.01,-1.33
-0.87,-0.46,-0.19,-1.19,-3.01,-0.98
-0.87,-0.46,-0.19,-0.7,-3.08,-1.05
-0.86,-0.46,-0.19,-0.35,-2.94,-0.98
-0.86,-0.46,-0.19,-0.28,-2.73,-0.98
-0.86,-0.47,-0.19,0.14,-2.59,-1.05
-0.87,-0.46,-0.19,0.21,-3.01,-1.19
-0.86,-0.47,-0.19,-0.14,-2.8,-1.12
-0.86,-0.47,-0.19,-0.35,-2.8,-1.12
-0.87,-0.46,-0.18,-0.28,-3.15,-0.84
-0.87,-0.46,-0.18,-0.7,-3.15,-0.77
-0.88,-0.45,-0.18,-0.56,-2.87,-0.63
-0.87,-0.46,-0.18,-0.07,-2.87,-0.56
-0.87,-0.46,-0.19,0.28,-2.87,-0.7
-0.86,-0.46,-0.19,-0.28,-3.08,-0.84
-0.86,-0.47,-0.19,-0.21,-3.01,-0.84
-0.86,-0.47,-0.19,-0.14,-3.01,-1.05
-0.86,-0.47,-0.19,-0.14,-2.94,-1.12
-0.86,-0.47,-0.2,-0.28,-2.66,-1.82
-0.86,-0.47,-0.19,-0.77,-2.8,-1.54
-0.86,-0.46,-0.18,-0.49,-2.66,-1.4
-0.87,-0.47,-0.18,0.35,-2.8,-1.33
-0.87,-0.47,-0.18,0,-2.38,-1.26
-0.87,-0.47,-0.18,0.35,-2.66,-0.98
-0.87,-0.47,-0.18,0.35,-2.52,-0.98
-0.87,-0.46,-0.18,1.12,-2.24,-0.42
-0.87,-0.46,-0.18,1.96,-2.03,-0.21
-0.87,-0.46,-0.18,1.96,-2.03,0.07
-0.87,-0.46,-0.19,2.66,-2.1,0.42
-0.87,-0.47,-0.18,2.94,-1.61,0.7
-0.87,-0.47,-0.17,3.01,-1.26,0.7
-0.87,-0.46,-0.18,3.57,-1.61,0.84
-0.87,-0.46,-0.18,3.22,-1.4,0.77
-0.87,-0.45,-0.18,2.73,-1.33,0.21
-0.87,-0.45,-0.19,2.31,-1.54,0.14
-0.87,-0.45,-0.18,1.54,-1.4,-0.21
-0.88,-0.45,-0.18,1.61,-1.61,-0.28
-0.88,-0.45,-0.18,1.75,-1.68,-0.49
-0.88,-0.45,-0.18,1.54,-1.68,-0.42
-0.87,-0.45,-0.18,1.82,-1.61,-0.56
-0.88,-0.45,-0.18,1.61,-1.89,-0.35
-0.87,-0.45,-0.17,0.84,-1.96,-0.14
-0.89,-0.45,-0.18,0.56,-1.82,0.21
-0.87,-0.45,-0.17,1.26,-2.24,0.56
-0.88,-0.45,-0.17,1.26,-2.52,0.91
-0.87,-0.46,-0.18,0.91,-2.1,0.56
-0.87,-0.46,-0.18,0.91,-2.03,0.42
-0.87,-0.45,-0.18,1.19,-2.1,0.21
-0.87,-0.46,-0.19,1.4,-2.17,0.21
-0.87,-0.46,-0.19,0.84,-1.82,-0.14
-0.86,-0.46,-0.19,0.91,-2.03,-0.14
-0.87,-0.46,-0.19,0.7,-2.31,-0.35
-0.87,-0.46,-0.19,0.07,-2.31,-0.42
-0.87,-0.46,-0.18,0.07,-2.45,-0.28
-0.85,-0.46,-0.17,0.21,-1.82,-0.42
-0.87,-0.48,-0.18,0.28,-2.38,-0.56
-0.86,-0.47,-0.18,0,-2.38,-0.56
-0.86,-0.47,-0.17,0.91,-1.89,-0.21
-0.87,-0.46,-0.18,0.7,-1.4,-0.07
-0.87,-0.46,-0.17,1.54,-1.05,0.35
-0.87,-0.47,-0.18,2.24,-0.91,0.28
-0.87,-0.47,-0.18,2.31,-0.7,0.56
-0.87,-0.46,-0.18,3.01,-0.56,0.98
-0.87,-0.46,-0.17,3.08,-0.7,1.05
-0.87,-0.46,-0.18,3.08,-1.33,1.33
-0.88,-0.45,-0.19,2.17,-1.61,1.54
-0.87,-0.45,-0.2,1.47,-1.68,1.33
-0.87,-0.45,-0.19,1.12,-2.17,1.33
-0.87,-0.46,-0.19,1.4,-2.52,1.75
-0.87,-0.46,-0.18,0.98,-2.24,1.61
-0.88,-0.46,-0.18,0.7,-2.17,1.68
-0.88,-0.45,-0.18,1.05,-2.17,3.01
-0.88,-0.46,-0.18,1.75,-2.31,3.01
-0.88,-0.47,-0.2,1.19,-3.64,3.22
-0.87,-0.45,-0.19,0.21,-3.36,4.2
-0.86,-0.45,-0.19,1.19,-3.43,5.11
-0.86,-0.45,-0.19,1.4,-3.78,5.04
-0.85,-0.47,-0.19,2.1,-4.2,4.97
-0.87,-0.48,-0.2,2.03,-3.43,4.97
-0.86,-0.48,-0.2,3.08,-3.01,4.62
-0.86,-0.47,-0.19,2.66,-3.29,4.48
-0.86,-0.47,-0.18,2.87,-3.64,4.76
-0.87,-0.47,-0.19,2.45,-3.5,4.55
-0.86,-0.46,-0.19,1.61,-3.36,4.9
-0.86,-0.46,-0.18,1.12,-3.22,4.48
-0.86,-0.47,-0.18,1.33,-3.85,4.34
-0.85,-0.47,-0.18,0.14,-3.29,4.55
-0.87,-0.46,-0.18,0.07,-3.36,4.9
-0.87,-0.46,-0.18,0.14,-3.71,4.41
-0.88,-0.47,-0.17,0.63,-4.27,4.27
-0.87,-0.46,-0.17,0.42,-3.78,4.27
-0.88,-0.44,-0.16,0.77,-3.71,4.9
-0.89,-0.44,-0.17,1.4,-3.57,5.18
-0.89,-0.44,-0.17,1.26,-3.5,5.46
-0.89,-0.44,-0.17,1.19,-3.64,5.88
-0.89,-0.42,-0.17,1.12,-3.99,7.14
-0.89,-0.4,-0.16,0.56,-3.85,8.47
-0.89,-0.42,-0.17,1.26,-3.78,8.68
-0.9,-0.43,-0.16,1.05,-3.78,9.8
-0.91,-0.43,-0.16,2.31,-3.64,10.01
-0.91,-0.43,-0.16,3.01,-3.64,10.78
-0.91,-0.42,-0.16,3.29,-3.78,11.48
-0.91,-0.42,-0.16,3.92,-3.85,11.9
-0.89,-0.41,-0.17,4.55,-3.43,11.76
-0.88,-0.41,-0.18,5.18,-2.31,11.76
-0.87,-0.43,-0.17,6.37,-1.96,11.69
-0.86,-0.45,-0.17,7.56,-1.68,11.9
-0.87,-0.48,-0.18,8.54,-1.26,11.62
-0.88,-0.48,-0.18,8.82,-1.4,11.97
-0.88,-0.48,-0.18,8.47,-1.61,11.69
-0.88,-0.47,-0.17,8.05,-1.75,12.04
-0.89,-0.44,-0.18,7.14,-1.75,12.32
-0.9,-0.4,-0.18,6.23,-1.89,12.67
-0.91,-0.38,-0.18,5.81,-2.66,13.16
-0.92,-0.37,-0.19,5.67,-3.01,14
-0.91,-0.36,-0.19,6.79,-3.22,15.05
-0.89,-0.36,-0.18,8.89,-2.52,15.96
-0.89,-0.39,-0.17,10.22,-1.89,16.45
-0.89,-0.42,-0.16,10.92,-2.17,17.43
-0.89,-0.44,-0.15,10.64,-2.17,18.13
-0.89,-0.46,-0.14,10.15,-1.96,18.83
-0.9,-0.45,-0.14,8.89,-2.52,19.18
-0.91,-0.44,-0.14,7.84,-3.08,20.16
-0.92,-0.42,-0.15,5.95,-3.64,20.72
-0.92,-0.38,-0.15,4.9,-3.99,21.63
-0.92,-0.37,-0.15,4.9,-4.06,23.66
-0.91,-0.37,-0.15,4.83,-3.36,24.99
-0.9,-0.39,-0.15,5.25,-2.66,26.11
-0.89,-0.41,-0.14,5.53,-2.59,27.16
-0.87,-0.43,-0.15,5.11,-2.87,27.93
-0.87,-0.44,-0.16,2.31,-3.15,27.58
-0.88,-0.44,-0.18,-0.21,-3.64,26.53
-0.88,-0.4,-0.18,-2.1,-4.34,25.06
-0.91,-0.36,-0.18,-2.59,-4.55,23.59
-0.93,-0.3,-0.17,-3.29,-4.55,22.82
-0.96,-0.26,-0.16,-4.06,-4.27,22.82
-0.97,-0.25,-0.15,-2.17,-4.13,23.66
-0.95,-0.28,-0.13,0.07,-4.34,24.22
-0.92,-0.36,-0.13,1.75,-3.43,23.94
-0.9,-0.41,-0.12,1.61,-2.38,23.59
-0.9,-0.43,-0.12,0,-1.61,23.66
-0.91,-0.43,-0.12,-1.19,-1.75,23.45
-0.91,-0.39,-0.14,-2.66,-1.82,22.96
-0.92,-0.33,-0.18,-3.64,-2.31,21.98
-0.85,-0.17,-0.2,2.31,-0.63,21
-0.93,-0.17,-0.25,14.14,2.94,24.43
-0.97,-0.16,-0.2,15.33,1.12,27.3
-0.96,-0.19,-0.13,14,3.29,27.58
-1.01,-0.26,-0.12,13.44,1.47,28
-0.99,-0.31,-0.11,13.3,1.47,27.16
-0.98,-0.35,-0.09,12.46,2.17,25.62
-0.95,-0.31,-0.12,14.84,2.38,23.87
-0.96,-0.32,-0.12,10.08,4.97,22.47
-0.97,-0.22,-0.1,-5.53,0,19.32
-0.95,-0.17,-0.14,-12.95,-2.59,17.71
-0.95,-0.1,-0.19,-17.64,-6.02,18.34
-0.96,-0.05,-0.22,-21.42,-7.28,18.97
-0.96,-0.04,-0.21,-24.22,-8.19,21.35
-0.97,-0.05,-0.18,-23.59,-9.24,25.55
-0.98,-0.08,-0.15,-19.53,-9.66,27.51
-1.01,-0.17,-0.1,-18.2,-9.66,28.56
-1.04,-0.2,-0.09,-14.42,-8.96,27.02
-1.02,-0.24,-0.09,-7.14,-6.3,26.53
-1,-0.25,-0.14,-0.7,-4.27,24.71
-0.95,-0.26,-0.17,4.97,-1.89,22.47
-0.91,-0.29,-0.19,10.43,0.91,21.07
-0.9,-0.29,-0.22,14.56,1.75,21.56
-0.9,-0.25,-0.22,12.32,2.73,22.68
-0.92,-0.22,-0.21,9.24,3.99,23.94
-0.93,-0.19,-0.18,8.12,5.39,26.18
-0.94,-0.15,-0.16,8.75,5.32,28.77
-0.95,-0.13,-0.18,12.18,4.55,29.54
-0.97,-0.11,-0.18,14.49,3.78,30.17
-1,-0.11,-0.19,16.45,3.22,28.91
-1.03,-0.09,-0.19,14.49,1.54,27.3
-1.04,-0.08,-0.17,10.85,0,24.92
-1.04,-0.07,-0.17,8.82,-2.73,22.12
-1.02,-0.07,-0.19,9.66,-4.76,19.81
-0.99,-0.05,-0.19,7,-4.48,16.31
-0.97,-0.02,-0.19,0.42,-4.55,16.1
-0.94,-0.02,-0.2,-0.84,-3.99,15.4
-0.93,-0.04,-0.21,0.35,-4.55,16.1
-0.94,-0.06,-0.22,4.41,-3.99,17.01
-0.95,-0.08,-0.19,6.02,-3.01,18.13
-0.98,-0.09,-0.15,7.14,-1.26,19.46
-1,-0.06,-0.13,5.32,1.61,22.4
-1.03,-0.08,-0.14,2.73,2.45,24.92
-1,-0.08,-0.12,3.01,4.55,25.83
-0.97,-0.07,-0.13,3.15,5.6,26.95
-0.95,-0.05,-0.16,2.17,4.76,25.06
-0.94,-0.04,-0.2,0.98,1.4,23.66
-0.94,-0.04,-0.19,0.63,-1.47,21.84
-0.93,-0.06,-0.19,-2.03,-1.82,20.72
-0.95,-0.1,-0.21,-3.43,-1.26,20.79
-0.96,-0.13,-0.2,2.87,-1.68,21.35
-0.98,-0.13,-0.22,6.65,-1.12,21.56
-0.98,-0.13,-0.2,8.54,1.19,21.91
-0.99,-0.13,-0.16,9.52,4.62,22.82
-1,-0.12,-0.17,7.07,6.58,22.96
-0.98,-0.11,-0.18,5.18,8.26,23.8
-0.98,-0.09,-0.17,4.62,8.89,22.89
-0.95,-0.09,-0.17,4.34,9.24,22.54
-0.94,-0.07,-0.15,4.62,8.75,21.56
-0.94,-0.05,-0.14,4.27,8.4,20.02
-0.98,-0.03,-0.16,2.1,5.95,17.99
-1,-0.01,-0.15,-0.14,3.01,16.38
-1.02,-0.02,-0.17,-2.1,1.4,15.54
-1.01,-0.06,-0.2,1.47,0.21,15.54
-1.01,-0.05,-0.19,2.8,-2.8,15.47
-0.98,-0.06,-0.16,2.52,-3.85,16.31
-0.97,-0.05,-0.15,3.01,-3.64,17.43
-0.95,-0.03,-0.16,3.64,-2.38,18.76
-0.94,-0.03,-0.15,4.06,-0.56,19.53
-0.93,-0.03,-0.16,2.66,0.91,19.32
-0.96,-0.09,-0.16,10.08,1.82,16.38
-0.94,0,-0.18,0,0.63,17.99
-0.98,0,-0.2,1.12,1.05,16.73
-1,0.02,-0.18,5.74,3.01,15.68
-1.01,0.05,-0.15,4.55,1.89,15.47
-1.01,0.03,-0.15,2.1,-0.98,14.56
-0.99,0.04,-0.15,0.56,-1.82,14.35
-0.98,0.04,-0.15,-0.28,-1.96,14
-0.99,0.02,-0.2,-0.91,-5.18,13.44
-0.96,-0.01,-0.21,0.49,-7,13.86
-0.95,-0.03,-0.17,0.63,-7.56,13.93
-0.95,-0.02,-0.18,0.28,-6.02,14.77
-0.93,-0.01,-0.18,-0.49,-3.43,16.38
-0.95,0,-0.17,-3.22,-1.4,17.36
-0.96,0.03,-0.16,-4.55,-0.98,17.5
-0.99,0.05,-0.2,-3.57,-1.12,17.78
-0.99,0.07,-0.19,-2.52,-0.7,19.32
-0.98,0.06,-0.16,-2.03,-0.21,20.16
-0.96,0.04,-0.17,-2.8,-2.03,20.16
-0.93,0.04,-0.22,-3.5,-3.78,19.88
-0.95,0.05,-0.21,-2.52,-6.09,19.88
-0.96,0.05,-0.2,0.49,-8.05,18.83
-0.95,0.06,-0.16,-1.26,-8.26,19.11
-0.96,0.04,-0.1,-4.48,-7.49,19.46
-0.95,0.03,-0.12,-7.35,-5.74,20.3
-0.97,0.03,-0.16,-9.03,-4.27,20.51
-0.99,0.04,-0.18,-5.46,-5.04,20.65
-1.01,0.05,-0.19,-1.33,-5.53,20.79
-0.99,0.05,-0.18,0.14,-5.32,21.35
-0.98,0.05,-0.19,1.68,-4.55,21.21
-0.96,0.07,-0.21,1.4,-4.41,21.35
-0.95,0.07,-0.21,2.1,-5.11,21.21
-0.93,0.09,-0.21,2.24,-6.65,20.93
-0.93,0.1,-0.18,-0.63,-6.93,20.58
-0.93,0.09,-0.19,-3.85,-5.32,20.23
-0.95,0.09,-0.2,-4.06,-3.57,20.09
-0.97,0.09,-0.22,-3.22,-2.87,20.16
-0.98,0.09,-0.19,-0.21,-2.31,19.32
-0.97,0.12,-0.19,-1.33,-2.87,19.04
-0.96,0.15,-0.18,-2.59,-2.45,19.39
-0.95,0.14,-0.15,-4.06,-0.77,20.58
-0.94,0.14,-0.16,-5.67,-1.54,21.63
-0.93,0.16,-0.15,-6.3,-2.59,22.61
-0.92,0.16,-0.14,-6.02,-4.48,23.1
-0.92,0.16,-0.19,-3.85,-5.32,24.08
-0.94,0.15,-0.16,0.49,-5.6,24.78
-0.94,0.12,-0.13,2.17,-5.32,24.5
-0.94,0.13,-0.12,-0.84,-1.82,25.13
-0.95,0.15,-0.15,-3.43,0.21,26.04
-0.96,0.16,-0.17,-4.13,-1.26,26.6
-0.97,0.18,-0.18,-4.06,-4.76,27.37
-0.95,0.22,-0.14,-4.13,-6.44,28.14
-0.93,0.23,-0.16,-3.64,-8.89,28.91
-0.89,0.22,-0.16,-5.32,-7.84,30.45
-0.87,0.21,-0.15,-4.9,-6.72,31.92
-0.87,0.21,-0.17,-2.94,-6.72,33.53
-0.88,0.22,-0.17,-2.87,-5.53,34.02
-0.88,0.22,-0.15,-2.87,-5.88,33.81
-0.89,0.22,-0.18,-2.94,-5.95,33.88
-0.91,0.24,-0.21,-4.06,-5.81,33.74
-0.92,0.24,-0.19,-2.66,-7.35,33.74
-0.4,0.75,0.27,-23.8,-28.35,-2.73
-0.76,0.63,0.21,1.68,-24.01,3.85
-0.57,0.71,0.27,5.11,-16.17,3.01
-0.58,0.75,0.25,22.68,11.2,-2.1
-0.63,0.67,-0.01,14.14,2.73,-2.24
-0.59,0.63,0.02,-15.89,-30.66,-6.3
-0.93,0.77,0.16,-0.21,-38.92,2.66
-0.67,0.69,0.26,2.66,-60.27,5.46
-0.6,0.73,0.07,-9.73,-64.82,6.86
-0.63,0.74,0.17,-6.93,-60.55,3.92
-0.62,0.77,0.24,-5.95,-55.65,2.52
-0.65,0.74,0.2,-3.64,-48.86,3.57
-0.58,0.69,0.17,-7.42,-38.01,1.47
-0.56,0.63,0.21,-9.52,-30.1,-2.24
-0.59,0.71,0.24,-4.27,-18.76,-3.5
-0.6,0.73,0.25,6.44,-7.21,-1.47
-0.64,0.71,0.24,10.5,-1.82,17.64
-0.65,0.7,0.24,3.5,1.33,0.84
-0.69,0.71,0.2,-5.74,-4.62,1.61
-0.72,0.74,0.11,-12.95,-17.71,2.94
-0.74,0.76,0.07,-15.96,-22.54,4.34
-0.7,0.74,0.11,-15.19,-23.8,5.95
-0.67,0.76,0.17,-19.53,-24.92,4.41
-0.65,0.78,0.23,-16.87,-22.96,2.1
-0.64,0.81,0.27,-7.49,-15.82,-0.56
-0.62,0.79,0.31,-1.61,-5.88,-3.29
-0.63,0.78,0.31,-0.98,-0.42,-5.46
-0.6,0.76,0.31,-0.42,2.73,-5.81
-0.61,0.71,0.31,-1.47,6.02,-5.88
-0.63,0.63,0.27,-2.73,7.84,-5.25
-0.6,0.6,0.3,-1.26,8.26,-2.8
-0.69,0.68,0.23,-9.1,2.94,-1.54
-0.65,0.63,0.24,-3.22,0.91,0.07
-0.7,0.64,0.3,14.21,1.89,0.14
-0.64,0.81,0.37,-11.62,4.97,-2.45
-0.71,0.73,0.27,-2.59,5.25,-1.61
-0.69,0.74,0.25,-2.87,4.55,-2.87
-0.73,0.76,0.21,-4.34,-1.61,-4.62
-0.7,0.73,0.24,0.42,-15.82,-5.04
-0.69,0.68,0.16,-5.04,-5.6,-5.25
-0.68,0.77,0.25,-3.92,-4.13,-5.32
-0.65,0.73,0.24,-2.94,-2.66,-5.04
-0.64,0.73,0.26,-2.38,0.14,-6.02
-0.62,0.74,0.3,0.35,7.28,-7.42
-0.64,0.71,0.29,0.56,9.03,-7.98
-0.66,0.72,0.25,3.08,10.85,-7.84
-0.65,0.68,0.14,3.92,8.68,-7.42
-0.63,0.66,0.23,9.8,10.5,-6.02
-0.62,0.61,0.2,6.86,8.54,-8.89
-0.67,0.69,0.23,6.16,3.99,-8.4
-0.66,0.71,0.22,8.61,4.76,-6.86
-0.67,0.64,0.21,10.57,5.46,-6.65
-0.67,0.58,-0.02,5.81,16.94,-10.43
-0.64,0.74,0.29,-7.7,12.04,-10.85
-0.55,0.63,0.1,12.6,22.19,-11.41
-0.66,0.71,0.3,-17.15,-3.08,-8.26
-0.67,0.66,-0.09,3.5,34.58,-22.19
-0.74,0.87,0.3,0.21,27.86,-5.67
-0.68,0.77,0.3,-11.55,9.59,-3.5
-0.71,0.71,0.13,-0.7,26.18,-5.18
-0.72,0.64,0.09,8.47,33.46,-5.04
-0.69,0.64,0.18,1.75,20.09,-3.78
-0.65,0.69,0.11,1.89,22.89,-3.92
-0.78,0.71,0.1,8.19,37.24,15.68
-0.61,0.67,0.38,-3.29,13.37,-0.56
-0.86,0.54,0.02,6.58,4.2,-9.38
-0.53,0.62,0.55,-13.37,12.74,-6.86
-0.62,0.68,0.24,7.49,37.03,-11.41
-0.8,0.67,0.05,3.43,48.37,-16.03
-0.74,0.76,-0.01,22.12,60.48,-17.22
-0.78,0.77,-0.04,39.27,42.35,-14.28
-0.82,0.8,0.27,32.76,46.27,-17.99
-0.7,0.8,0.22,27.02,49,-18.69
-0.74,0.71,0.2,26.67,54.88,-17.08
-0.59,0.69,0.18,16.17,45.08,-10.36
-0.65,0.66,0.14,3.71,33.88,-5.18
-0.64,0.63,0.06,-6.86,29.89,-1.19
-0.68,0.51,-0.04,-9.45,34.23,6.16
-0.72,0.64,-0.03,-3.36,32.76,9.94
-0.75,0.73,0.07,-5.04,34.86,12.6
-0.72,0.73,0.18,-9.66,13.37,13.37
-0.86,0.87,0.3,-24.57,7.07,15.61
-0.83,0.77,0.15,-23.73,6.79,15.47
-0.61,0.71,0.18,-23.52,14.28,13.02
-0.61,0.68,0.12,-20.93,14.28,8.26
-0.68,0.69,0.05,-19.18,7.91,6.72
-0.63,0.64,0.02,-13.02,11.27,4.9
-0.66,0.69,0,-12.95,4.69,4.34
-0.65,0.69,0.05,-15.12,-2.24,5.74
-0.67,0.67,0.03,-12.95,-0.91,5.81
-0.71,0.73,0.06,-11.83,-4.34,7.21
-0.54,0.7,0.15,-11.9,-0.21,4.13
-0.68,0.71,0.11,-12.88,2.45,4.76
-0.8,0.81,0.13,-26.11,6.16,7
-0.45,1.02,0.29,-61.25,32.06,9.94
-0.86,0.71,0.09,-38.29,8.05,4.55
-0.68,0.73,0.15,-30.38,4.2,2.24
-0.67,0.67,0.12,-17.29,2.66,-3.64
-0.69,0.72,0.15,-10.43,4.48,-3.99
-0.73,0.71,0.11,-8.75,0.91,-1.61
-0.78,0.65,0.07,-8.68,-3.22,-0.21
-0.73,0.68,0.12,-8.75,-2.1,-0.98
-0.79,0.75,0.15,-11.9,-1.12,0
-0.61,0.69,0.25,-1.61,-1.33,-4.13
-0.75,0.76,0.18,0.14,-3.92,-4.69
-0.7,0.73,0.17,4.06,-4.69,-7.28
-0.73,0.76,0.12,5.46,-5.88,-9.66
-0.72,0.75,0.06,-2.31,-11.27,-11.2
-0.67,0.73,0.07,-8.89,-13.09,-11.27
-0.71,0.71,0.1,-11.76,-13.72,-11.41
-0.82,0.67,0.15,-9.59,-11.9,-9.87
