Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.96,-0.11,-0.44,49.21,-19.32,-97.93
-0.9,-0.1,-0.39,38.08,-20.79,-100.17
-0.78,-0.24,-0.41,35.91,-13.16,-96.6
-0.82,-0.32,-0.39,53.97,-22.75,-90.58
-0.81,-0.27,-0.21,42.35,-24.43,-87.99
-0.83,-0.27,-0.1,17.36,-19.6,-84.56
-0.89,-0.28,-0.03,8.05,-11.76,-82.39
-0.97,-0.11,-0.08,2.66,-12.18,-85.12
-0.94,-0.21,-0.01,1.82,-6.86,-76.37
-0.95,-0.07,0.05,22.54,8.4,-74.13
-0.99,-0.02,0,34.02,15.82,-72.73
-1.01,-0.01,-0.07,39.83,15.96,-71.47
-1,-0.02,-0.14,35.84,16.24,-71.89
-0.98,-0.04,-0.2,27.72,16.45,-73.5
-0.96,-0.12,-0.23,19.25,15.82,-76.09
-0.92,-0.36,-0.24,14.98,12.74,-78.05
-0.9,-0.34,-0.21,11.83,11.2,-80.43
-0.89,-0.36,-0.2,6.65,9.66,-81.62
-0.91,-0.33,-0.24,4.69,8.12,-81.41
-0.95,-0.27,-0.28,3.5,6.93,-81.13
-0.99,-0.2,-0.31,1.89,6.16,-80.43
-1.06,-0.13,-0.31,0.98,4.48,-78.61
-1.11,-0.04,-0.3,2.24,2.03,-76.44
-1.16,-0.01,-0.29,3.85,-1.4,-74.13
-1.21,-0.03,-0.28,1.33,-5.46,-70.63
-1.23,-0.09,-0.31,-6.16,-10.5,-64.75
-1.27,-0.07,-0.28,-17.57,-17.22,-56.28
-1.28,-0.03,-0.21,-28.21,-23.59,-45.57
-1.28,0,-0.14,-26.53,-28.49,-35.77
-1.31,0.04,-0.05,-10.22,-36.05,-27.93
-1.29,0.05,0.02,1.96,-47.6,-17.43
-1.26,0.06,0.05,12.32,-51.31,-4.27
-1.33,0.12,0.08,22.4,-46.9,9.52
-1.48,0.22,0.15,34.58,-41.65,25.06
-1.57,0.35,0.18,56.63,-43.12,43.54
-1.6,0.6,0.17,74.34,-53.9,67.76
-1.59,0.62,0.19,77.63,-67.27,79.73
-1.51,0.57,0.13,69.51,-68.18,91.21
-1.4,0.44,-0.17,50.75,-62.72,98.21
-1.24,0.37,-0.44,4.06,-61.32,100.31
-1.09,0.06,-0.51,-18.97,-63.35,107.38
-0.97,-0.18,-0.35,-31.43,-60.55,115.85
-0.82,-0.53,-0.28,-68.74,-31.71,119.98
-0.91,-0.86,-0.47,-78.75,-9.1,121.52
-1.09,-1.04,-0.62,-54.53,-9.24,130.27
-1.27,-1.05,-0.62,-29.4,-13.3,136.01
-1.41,-0.99,-0.52,-32.69,-12.74,136.15
-1.55,-1.03,-0.6,-34.93,-29.05,130.69
-1.5,-1.01,-0.64,-29.89,-44.24,125.44
-1.26,-0.65,-0.56,-22.89,-38.85,132.58
-1.12,-0.47,-0.47,-34.44,-28.21,141.19
-1.05,-0.46,-0.33,-31.57,-21.35,145.53
-1.01,-0.52,-0.33,-31.57,-24.01,145.04
-0.94,-0.62,-0.34,-43.54,-29.05,144.9
-0.78,-0.71,-0.24,-50.54,-27.65,146.44
-0.71,-0.72,-0.2,-52.29,-23.66,147.49
-0.75,-0.66,-0.21,-55.09,-22.19,143.78
-0.79,-0.67,-0.24,-52.85,-28.56,137.2
-0.77,-0.6,-0.22,-51.73,-35.49,126.14
-0.67,-0.6,-0.2,-52.15,-38.64,115.57
-0.59,-0.59,-0.13,-60.97,-38.99,105.91
-0.58,-0.59,-0.11,-72.45,-38.43,95.69
-0.54,-0.57,-0.12,-82.32,-35.35,79.38
-0.52,-0.6,-0.18,-92.4,-34.02,64.82
-0.47,-0.64,-0.2,-101.15,-35.14,51.66
-0.36,-0.69,-0.21,-104.93,-32.48,42.21
-0.28,-0.72,-0.22,-105.77,-25.62,32.83
-0.21,-0.77,-0.25,-103.67,-19.18,22.75
-0.18,-0.83,-0.25,-98.42,-14.84,13.37
-0.22,-0.91,-0.25,-82.67,-13.79,6.86
-0.31,-0.92,-0.18,-51.87,-22.82,4.83
-0.36,-0.89,-0.04,-32.9,-18.06,0.91
-0.48,-0.89,0.02,-4.48,-5.25,0
-0.56,-0.71,0.05,14.98,11.27,2.31
-0.72,-0.37,0.01,19.39,34.79,9.94
-1.05,0.18,0.21,19.32,52.78,39.55
-1.45,0.65,0.52,3.57,60.97,52.78
-1.68,0.92,0.21,-4.69,27.65,42.77
-1.69,1.15,0.26,-17.08,-13.09,39.27
-1.64,1.66,0.63,23.03,-11.13,42.98
-1.89,2.27,0.61,57.89,-1.89,38.78
-1.94,2.22,0.38,61.46,5.95,19.74
-1.58,1.29,0.13,37.31,12.04,17.85
-1.33,0.56,-0.02,11.97,9.8,20.09
-1.07,0.13,-0.1,-9.94,9.24,17.36
-0.81,-0.19,-0.1,-35.35,14.7,6.86
-0.56,-0.49,-0.24,-46.48,22.89,-21.77
-0.3,-0.68,-0.23,-47.67,43.89,-60.2
-0.46,-0.69,-0.05,-41.58,69.72,-107.03
-1.24,-0.4,0.28,-37.38,51.31,-79.38
-1.8,-0.11,0.57,-43.61,-3.08,-44.66
-1.71,0.2,0.29,-23.52,7.21,-15.89
-1.44,0.05,0.1,-2.94,22.75,-27.09
-1.29,-0.02,0.14,18.55,57.19,-62.65
-1.2,-0.13,0.04,46.41,95.41,-83.51
-1.23,-0.66,-0.18,102.76,134.12,-39.34
-0.95,-1.03,-0.65,177.03,109.2,12.53
-0.21,-1.33,-0.6,213.99,84,-16.66
-0.01,-1.91,-0.55,226.1,100.52,-68.18
-0.05,-2.16,-0.71,173.18,92.19,-89.95
-0.35,-1.34,-0.71,113.96,51.73,-66.71
-0.42,-0.61,-0.56,59.5,42.98,-70.84
-0.66,-0.31,-0.5,27.23,49.77,-62.23
-1.03,-0.14,-0.48,-3.22,50.54,-59.85
-1.23,-0.19,-0.57,-24.01,38.71,-53.76
-1.29,-0.2,-0.63,-23.24,28.7,-52.64
-1.3,-0.13,-0.62,-12.74,18.69,-57.4
-1.24,-0.05,-0.6,3.08,8.05,-69.16
-1.13,-0.07,-0.51,20.37,8.33,-82.81
-1.01,-0.21,-0.43,42.14,6.23,-95.76
-0.93,-0.25,-0.38,52.36,-3.85,-102.69
-1,-0.28,-0.4,52.85,-16.38,-103.11
-1.01,-0.2,-0.4,36.61,-27.23,-106.4
-0.88,-0.17,-0.35,24.5,-21.56,-109.27
-0.81,-0.3,-0.45,29.96,-20.79,-102.69
-0.83,-0.33,-0.32,40.67,-27.44,-98.77
-0.78,-0.31,-0.16,23.87,-24.5,-95.06
-0.76,-0.35,-0.08,5.95,-14.07,-87.57
-0.88,-0.22,-0.08,-4.34,-15.68,-86.03
-0.84,-0.3,0,-4.13,-3.5,-79.8
-0.89,-0.22,0.04,16.87,9.8,-77.56
-0.97,-0.12,0.03,31.71,14.28,-74.55
-0.99,-0.08,-0.05,39.83,16.24,-71.61
-0.98,-0.05,-0.16,43.68,22.12,-72.59
-0.98,-0.1,-0.26,42.42,23.66,-73.29
-0.98,-0.15,-0.31,18.41,18.76,-74.55
-0.93,-0.19,-0.31,24.85,14.77,-76.23
-0.91,-0.22,-0.25,19.95,11.13,-77.28
-0.89,-0.25,-0.19,17.36,10.01,-78.96
-0.87,-0.31,-0.17,16.66,11.41,-78.96
-0.92,-0.32,-0.21,14.14,12.39,-77.91
-0.99,-0.28,-0.25,13.16,10.92,-76.02
-1.04,-0.18,-0.26,14.42,10.22,-73.36
-1.08,-0.07,-0.24,16.31,9.59,-69.86
-1.12,0.02,-0.23,18.69,9.1,-66.43
-1.16,0.06,-0.24,19.18,7.28,-62.16
-1.21,-0.02,-0.29,19.6,5.53,-58.94
-1.25,-0.11,-0.33,16.45,-0.77,-53.83
-1.27,-0.1,-0.31,5.6,-8.33,-47.18
-1.27,-0.07,-0.25,-8.12,-15.68,-38.64
-1.26,-0.04,-0.18,-12.11,-22.54,-29.89
-1.26,0,-0.08,-4.34,-30.59,-25.97
-1.23,0,-0.02,9.1,-38.99,-16.52
-1.18,0,0.01,16.8,-41.86,-4.48
-1.22,0.07,0.03,19.67,-40.53,7.21
-1.37,0.17,0.12,21.14,-39.06,19.74
-1.51,0.3,0.22,36.19,-42.21,34.58
-1.55,0.44,0.31,58.94,-53.2,51.03
-1.51,0.58,0.3,79.24,-61.39,66.99
-1.48,0.61,0.33,87.99,-64.89,79.8
-1.39,0.51,0.07,83.3,-58.24,89.6
-1.29,0.41,-0.26,61.46,-51.03,96.04
-1.22,0.25,-0.51,11.83,-54.04,98.21
-1.24,-0.08,-0.59,-1.19,-62.09,105.28
-1.14,-0.2,-0.4,-32.48,-52.92,103.88
-0.97,-0.46,-0.31,-80.29,-28.91,115.08
-0.96,-0.81,-0.56,-92.96,-14.28,122.92
-1.14,-1.14,-0.74,-63.35,-14.77,132.23
-1.43,-1.13,-0.69,-33.67,-23.24,137.55
-1.46,-1.06,-0.5,-21.07,-24.08,138.11
-1.51,-1.06,-0.53,-11.13,-38.36,131.67
-1.38,-1.05,-0.57,-0.07,-45.85,122.15
-1.17,-0.83,-0.48,3.15,-43.19,122.43
-0.98,-0.51,-0.38,-3.22,-28.98,130.34
-0.92,-0.47,-0.27,-7.14,-17.57,135.1
-0.96,-0.48,-0.28,-32.83,-18.13,138.32
-0.89,-0.56,-0.3,-37.1,-23.94,139.02
-0.76,-0.62,-0.19,-52.08,-24.01,140.56
-0.7,-0.63,-0.13,-60.27,-17.71,139.65
-0.7,-0.62,-0.16,-65.31,-13.72,135.59
-0.7,-0.66,-0.19,-65.73,-14.98,130.06
-0.75,-0.64,-0.21,-63.98,-19.67,123.13
-0.78,-0.62,-0.24,-66.36,-30.31,113.19
-0.71,-0.64,-0.24,-62.16,-35.77,104.79
-0.65,-0.59,-0.17,-63.56,-40.25,96.25
-0.57,-0.62,-0.11,-66.57,-42,83.72
-0.52,-0.63,-0.09,-75.88,-39.2,71.05
-0.5,-0.67,-0.13,-87.01,-33.11,55.02
-0.4,-0.73,-0.19,-92.47,-28.35,43.47
-0.3,-0.77,-0.24,-86.66,-21,34.09
-0.22,-0.79,-0.28,-78.05,-13.72,24.22
-0.16,-0.79,-0.28,-73.29,-7.28,13.72
-0.14,-0.78,-0.24,-71.54,-1.75,4.34
-0.17,-0.76,-0.23,-61.53,1.68,3.78
-0.32,-0.8,-0.24,-32.48,-4.27,-2.38
-0.45,-0.84,-0.16,12.81,-2.45,-3.85
-0.57,-0.81,-0.02,23.31,6.09,-4.83
-0.7,-0.51,0.08,31.85,26.67,0.42
-0.96,-0.14,0.13,28.42,46.06,14.42
-1.32,0.57,0.41,14.35,57.47,48.79
-1.71,0.88,0.38,-9.8,47.18,49.77
-1.89,1.15,0.21,-18.62,-11.62,47.81
-1.66,1.6,0.74,11.34,-12.6,52.99
-1.86,2.39,0.68,51.03,-6.02,56.14
-1.92,2.64,0.33,66.78,-1.61,27.58
-1.71,1.91,0.14,41.23,5.18,11.2
-1.36,0.84,-0.04,8.68,4.13,16.45
-1.06,0.26,-0.05,-13.37,-0.91,18.55
-0.81,-0.15,-0.05,-33.46,-2.45,12.74
-0.45,-0.54,-0.2,-51.38,5.95,-13.3
-0.13,-0.83,-0.33,-61.32,24.43,-56.91
-0.02,-0.91,-0.26,-65.59,57.61,-99.68
-0.54,-0.68,-0.13,-58.38,80.5,-109.13
-1.3,-0.42,0.21,-55.93,52.29,-86.24
-1.95,-0.2,0.49,-56.21,-5.6,-41.79
-1.82,0.01,0.37,-25.48,-2.1,-4.34
-1.51,-0.08,0.14,-2.31,18.2,-15.54
-1.51,-0.1,0.17,24.22,66.57,-52.71
-1.57,-0.05,0.18,46.62,115.15,-74.9
-1.61,-0.36,-0.06,82.95,153.72,-42.63
-1.22,-0.75,-0.58,140.91,100.87,-5.81
-0.34,-1.23,-0.62,230.72,75.53,-17.99
-0.04,-1.63,-0.49,254.8,77.49,-57.61
-0.01,-1.91,-0.59,203.14,69.58,-82.32
-0.15,-1.46,-0.62,141.4,40.95,-66.92
-0.28,-0.6,-0.51,56.7,31.57,-68.67
-0.55,-0.35,-0.57,11.06,41.16,-61.39
-1.07,-0.19,-0.61,-17.08,42.21,-60.9
-1.13,-0.22,-0.67,-33.18,34.86,-54.39
-1.15,-0.26,-0.73,-26.32,28,-51.8
-1.19,-0.17,-0.68,-13.93,22.26,-56.7
-1.24,-0.1,-0.57,0,12.39,-66.36
-1.22,-0.12,-0.4,27.44,7.49,-79.45
-1.1,-0.18,-0.29,45.43,0.35,-89.46
-0.98,-0.24,-0.29,51.94,-10.85,-96.95
-1,-0.23,-0.36,49.42,-15.68,-102.34
-1.01,-0.2,-0.39,40.11,-20.09,-103.04
-0.89,-0.23,-0.25,47.88,-17.99,-103.25
-0.85,-0.21,-0.36,39.97,-19.39,-99.61
-0.83,-0.27,-0.3,39.83,-26.74,-95.13
-0.79,-0.25,-0.18,27.37,-3.22,-92.47
-0.77,-0.31,-0.13,16.03,-6.09,-87.15
-0.85,-0.26,-0.14,-16.38,-9.03,-84.49
-0.78,-0.29,-0.03,4.2,7.77,-79.45
-0.88,-0.21,0.02,13.72,15.19,-79.24
-0.96,-0.19,-0.07,28.63,15.75,-77.91
-0.98,-0.1,-0.07,35.7,15.19,-75.88
-1,-0.07,-0.11,35.77,12.67,-74.69
-1.01,-0.05,-0.15,33.81,10.99,-74.76
-0.99,-0.06,-0.19,24.22,9.52,-75.18
-0.95,-0.14,-0.23,17.57,9.1,-75.88
-0.91,-0.24,-0.26,13.44,10.01,-76.72
-0.9,-0.32,-0.27,13.09,13.44,-79.73
-0.92,-0.36,-0.29,16.1,16.73,-81.48
-1,-0.34,-0.31,18.48,16.03,-81.41
-1.05,-0.26,-0.3,19.46,13.02,-79.38
-1.1,-0.15,-0.28,18.48,9.17,-76.09
-1.13,-0.01,-0.25,15.26,6.65,-72.66
-1.15,0.1,-0.21,10.85,3.64,-69.23
-1.21,0.12,-0.22,8.61,0.91,-64.61
-1.25,0,-0.26,7.63,-3.43,-61.18
-1.26,-0.1,-0.27,-0.07,-9.31,-53.27
-1.28,-0.09,-0.26,-13.72,-15.12,-45.92
-1.28,-0.04,-0.22,-19.95,-25.69,-38.85
-1.26,-0.02,-0.16,-19.25,-31.71,-31.92
-1.28,0.02,-0.11,-10.15,-34.23,-28.21
-1.26,0.02,-0.08,-2.03,-39.34,-15.61
-1.25,0.06,-0.05,3.36,-42.49,-1.61
-1.34,0.16,0.04,1.96,-44.31,12.67
-1.45,0.22,0.17,11.76,-48.3,26.39
-1.53,0.32,0.23,36.33,-52.29,42.28
-1.56,0.47,0.15,59.22,-58.8,60.13
-1.54,0.62,0.13,68.95,-63.35,78.75
-1.51,0.58,0.06,69.09,-61.04,91.98
-1.4,0.41,-0.2,53.62,-57.05,101.57
-1.25,0.29,-0.46,22.61,-60.06,105.42
-1.08,-0.07,-0.56,-9.1,-62.93,112.14
-0.87,-0.25,-0.18,-34.58,-52.92,118.23
-0.8,-0.55,-0.24,-70.21,-27.09,120.33
-0.93,-0.9,-0.43,-66.08,-11.76,122.57
-1.08,-1.04,-0.54,-35.91,-6.86,129.22
-1.35,-0.94,-0.45,-21.14,-18.06,131.04
-1.39,-1.05,-0.36,-0.42,-13.44,127.47
-1.52,-1.11,-0.47,-1.19,-27.09,119.14
-1.42,-1,-0.52,11.13,-37.1,118.09
-1.12,-0.76,-0.47,14.49,-32.48,126.49
-1.06,-0.46,-0.37,-3.5,-23.8,138.81
-0.99,-0.48,-0.28,-5.81,-17.78,141.12
-0.9,-0.54,-0.31,-13.3,-18.41,140.56
-0.79,-0.61,-0.31,-23.52,-20.65,143.78
-0.75,-0.61,-0.23,-36.54,-19.67,147.7
-0.76,-0.57,-0.2,-47.39,-18.97,147.7
-0.77,-0.55,-0.21,-48.86,-21.84,143.15
-0.8,-0.55,-0.2,-51.94,-26.6,136.5
-0.8,-0.57,-0.26,-55.16,-35.98,127.75
-0.75,-0.59,-0.26,-53.34,-41.44,116.83
-0.67,-0.56,-0.16,-60.41,-44.1,105.35
-0.59,-0.58,-0.07,-68.88,-41.86,94.29
-0.57,-0.53,-0.08,-85.33,-34.16,81.69
-0.55,-0.55,-0.19,-99.61,-32.97,66.36
-0.49,-0.66,-0.24,-107.8,-33.04,55.09
-0.34,-0.73,-0.24,-106.4,-29.61,47.88
-0.25,-0.79,-0.24,-100.59,-21.63,39.9
-0.2,-0.83,-0.26,-92.96,-13.79,31.5
-0.19,-0.88,-0.27,-86.31,-8.4,22.96
-0.19,-0.89,-0.29,-71.61,-4.2,13.72
-0.22,-0.9,-0.25,-51.66,-3.57,6.37
-0.28,-0.86,-0.15,-28,-3.92,-1.54
-0.43,-0.9,-0.09,-10.57,12.53,-8.89
-0.58,-0.81,-0.01,14.84,21.77,-15.12
-0.67,-0.53,0,21.42,37.1,-16.94
-0.88,-0.2,-0.03,22.33,50.68,-7.49
-1.28,0.3,0.29,7.49,54.6,22.47
-1.64,0.75,0.58,-5.18,54.46,38.57
-2.06,1.29,0.39,-11.06,7.49,50.61
-2.1,1.78,0.6,-6.02,-31.22,67.55
-1.91,2.36,0.77,62.09,-19.6,62.02
-1.86,2.46,0.58,73.22,-0.7,30.73
-1.89,1.86,0.28,44.8,8.12,18.06
-1.58,1.02,0.08,10.57,4.97,16.38
-1.28,0.31,-0.15,-17.78,-0.77,21
-0.97,-0.21,-0.3,-26.11,3.5,11.2
-0.81,-0.63,-0.05,-46.48,1.4,-27.3
-0.95,-1.04,0.4,-84.49,-6.65,-73.08
-1.29,-0.99,0.71,-60.2,6.37,-61.46
-1.63,-0.29,-0.02,-33.25,15.05,-26.53
-1.43,0.09,-0.32,-35.63,13.72,-21.7
-1.03,-0.07,-0.11,-0.7,41.23,-45.92
-0.8,-0.13,0.03,38.01,87.78,-79.45
-0.55,-0.33,-0.07,81.41,106.47,-96.32
-0.44,-0.7,-0.28,150.01,117.53,-69.51
-0.42,-1.03,-0.86,241.57,95.06,-13.65
-0.25,-1.19,-0.74,245,93.24,-45.92
-0.03,-1.86,-0.74,180.04,90.58,-73.15
-0.31,-1.8,-0.53,92.54,86.24,-75.11
-0.68,-1.18,-0.34,15.61,80.92,-66.78
-0.9,-0.77,-0.33,23.66,63.49,-68.32
-1.21,-0.51,-0.29,41.16,48.51,-55.79
-1.37,-0.24,-0.35,56.49,40.25,-49.98
-1.34,-0.1,-0.45,54.25,34.16,-52.36
-1.24,0.02,-0.54,38.85,29.89,-57.68
-1.12,0.09,-0.65,23.73,28.21,-64.12
-1.01,0.1,-0.73,19.46,25.48,-70.07
-0.97,0.06,-0.75,22.54,20.58,-77.7
-0.91,-0.09,-0.62,38.5,16.87,-83.02
-0.87,-0.18,-0.39,57.19,12.11,-89.6
-0.98,-0.19,-0.29,57.68,0.14,-96.11
-1.04,-0.2,-0.27,41.51,-32.69,-98.84
-0.91,-0.24,-0.3,24.15,-28.21,-96.67
-0.85,-0.21,-0.27,6.72,-29.19,-91.28
-0.8,-0.23,-0.26,4.76,-19.39,-87.85
-0.81,-0.25,-0.3,4.06,-10.43,-85.12
-0.88,-0.29,-0.32,17.5,-12.39,-84.35
-0.89,-0.32,-0.26,21.07,-11.55,-84.7
-0.88,-0.28,-0.19,19.32,-6.58,-85.75
-0.91,-0.25,-0.17,17.01,-6.16,-85.75
-0.96,-0.27,-0.15,6.58,-8.68,-81.48
-0.94,-0.23,-0.08,19.67,4.62,-80.92
-0.97,-0.15,-0.02,22.05,6.16,-79.59
-0.99,-0.11,-0.08,19.11,3.85,-77.91
-0.94,-0.09,-0.1,21.35,3.43,-78.47
-0.91,-0.09,-0.15,12.11,7.63,-75.81
-0.88,-0.13,-0.18,7.91,11.9,-74.48
-0.89,-0.2,-0.18,7.21,14.07,-73.15
-0.88,-0.3,-0.21,9.8,18.06,-72.66
-0.9,-0.38,-0.23,14.91,21.56,-72.94
-0.96,-0.37,-0.25,21.91,23.24,-73.43
-1.03,-0.32,-0.28,28.28,21.42,-73.22
-1.07,-0.22,-0.3,31.43,17.22,-71.89
-1.09,-0.13,-0.29,30.1,12.95,-69.3
-1.11,-0.04,-0.29,25.69,7.21,-67.34
-1.13,0,-0.27,18.97,5.04,-65.03
-1.18,-0.03,-0.29,13.23,3.08,-63.21
-1.22,-0.1,-0.29,6.3,-2.31,-57.96
-1.25,-0.11,-0.26,-4.2,-9.1,-50.12
-1.27,-0.07,-0.21,-12.95,-16.38,-41.02
-1.28,-0.03,-0.16,-11.83,-23.03,-34.37
-1.27,0.03,-0.11,-3.64,-31.08,-28.63
-1.24,0.03,-0.08,2.8,-37.94,-20.51
-1.23,0.02,-0.05,6.02,-41.93,-6.02
-1.26,0.08,0.04,8.05,-41.86,8.33
-1.42,0.13,0.21,16.87,-41.23,22.05
-1.54,0.21,0.35,45.36,-42.91,39.41
-1.56,0.36,0.33,89.11,-50.89,57.75
-1.54,0.53,0.37,99.82,-57.82,72.8
-1.53,0.59,0.22,95.34,-58.17,84.42
-1.46,0.38,-0.02,81.48,-55.09,97.44
-1.35,0.41,-0.29,54.11,-54.81,101.43
-1.16,0.21,-0.43,18.76,-59.01,105.07
-1.06,-0.15,-0.41,6.02,-59.71,116.2
-0.87,-0.36,-0.29,-30.66,-42,117.6
-0.84,-0.65,-0.38,-65.03,-2.45,121.94
-0.96,-0.86,-0.56,-69.37,-10.43,127.68
-1.15,-1.01,-0.63,-21.7,-12.32,135.8
-1.41,-0.98,-0.61,-23.31,-14.56,134.4
-1.46,-1.1,-0.47,-17.85,-14,127.4
-1.57,-1.17,-0.58,-4.48,-29.54,119.14
-1.42,-0.89,-0.54,9.31,-37.59,125.3
-1.17,-0.6,-0.49,6.51,-27.02,135.24
-1.05,-0.56,-0.38,-1.75,-21.77,143.15
-1.01,-0.64,-0.28,-2.03,-16.66,146.37
-0.9,-0.63,-0.29,-14.63,-16.45,146.72
-0.78,-0.67,-0.26,-25.76,-17.85,147.56
-0.73,-0.65,-0.2,-27.44,-15.54,146.93
-0.73,-0.58,-0.14,-39.13,-15.47,143.43
-0.7,-0.56,-0.08,-45.92,-15.82,138.6
-0.69,-0.57,-0.14,-51.24,-20.72,132.86
-0.69,-0.58,-0.19,-55.23,-26.11,119.7
-0.67,-0.59,-0.17,-58.73,-30.94,107.73
-0.58,-0.6,-0.12,-65.87,-37.17,95.76
-0.53,-0.59,-0.09,-76.51,-34.09,83.37
-0.52,-0.58,-0.12,-85.33,-31.22,66.78
-0.48,-0.6,-0.14,-96.67,-29.61,53.9
-0.41,-0.65,-0.18,-100.45,-27.44,45.08
-0.32,-0.72,-0.22,-98.28,-21.7,36.96
-0.26,-0.78,-0.26,-92.68,-16.1,27.02
-0.24,-0.81,-0.22,-88.34,-13.23,18.13
-0.22,-0.81,-0.18,-80.57,-10.08,11.9
-0.28,-0.82,-0.22,-42.63,-10.29,11.97
-0.33,-0.8,-0.21,-24.64,-11.41,7.56
-0.44,-0.83,-0.1,-6.23,-1.12,1.68
-0.69,-0.79,0.12,17.36,7.35,-1.61
-0.76,-0.43,0.14,27.23,22.54,0.21
-0.94,0,-0.02,27.09,36.19,22.54
-1.31,0.51,0.24,15.33,42.84,50.33
-1.67,0.75,0.51,1.26,21.42,51.73
-1.77,0.97,0.34,-10.71,-17.85,45.57
-1.63,1.32,0.66,8.05,-28.28,46.55
-1.7,1.94,0.69,51.31,-8.19,46.2
-1.89,2.36,0.53,85.26,7.35,27.16
-1.77,1.71,0.28,75.53,16.94,25.06
-1.3,0.99,0.05,48.72,12.18,24.99
-1.18,0.34,-0.1,17.64,7.49,25.69
-0.96,0,-0.11,-9.38,5.25,1.05
-0.73,-0.39,-0.19,-28.35,7.42,-3.43
-0.46,-0.73,-0.23,-37.66,23.66,-38.85
-0.41,-0.84,-0.06,-35.21,44.59,-70.91
-0.98,-0.68,0.19,-17.08,53.41,-73.92
-1.58,-0.27,0.15,-9.52,34.79,-45.92
-1.78,0.22,0.08,-22.89,12.46,-8.75
-1.56,0.3,-0.02,-6.23,22.54,-6.86
-1.37,0.06,0.14,17.08,45.85,-39.76
-1.07,0.05,0.21,38.78,81.34,-82.74
-0.85,-0.17,0.06,74.48,103.46,-95.97
-0.99,-0.54,-0.09,154.84,121.94,-66.22
-0.87,-1.01,-0.56,224.42,94.22,-1.12
-0.41,-1.22,-0.48,211.19,63,-9.38
-0.11,-1.91,-0.37,178.43,63,-65.52
-0.19,-1.86,-0.43,132.37,79.45,-73.43
-0.53,-1.02,-0.57,80.15,65.59,-60.06
-0.67,-0.71,-0.56,72.87,67.06,-57.68
-0.91,-0.4,-0.61,55.3,54.39,-53.55
-1.07,-0.24,-0.56,44.94,54.74,-51.73
-1.12,-0.18,-0.6,41.23,53.13,-50.19
-1.13,-0.11,-0.65,32.27,44.66,-49.98
-1.14,-0.07,-0.69,16.66,32.48,-52.29
-1.15,-0.05,-0.73,9.87,18.69,-61.81
-1.06,-0.12,-0.63,26.95,10.22,-69.09
-1.02,-0.16,-0.48,49.7,7.14,-77
-0.99,-0.22,-0.37,62.3,1.4,-84.49
-0.97,-0.21,-0.33,69.3,-2.87,-91.77
-1.02,-0.16,-0.35,65.24,-6.79,-91.7
-0.97,-0.14,-0.42,47.11,-20.72,-89.11
-0.79,-0.22,-0.37,43.12,-15.19,-89.67
-0.75,-0.21,-0.29,29.75,-3.57,-84.63
-0.75,-0.31,-0.31,31.29,-6.37,-78.89
-0.84,-0.33,-0.25,41.93,-8.26,-76.23
-0.84,-0.28,-0.15,42.91,-3.99,-74.83
-0.84,-0.23,-0.1,40.11,3.15,-73.64
-0.9,-0.19,-0.1,40.04,10.08,-72.94
-0.97,-0.16,-0.12,45.57,10.22,-72.87
-1.01,-0.15,-0.13,42.7,4.69,-69.65
-0.98,-0.14,-0.17,49.49,14.91,-70.56
-1.01,-0.12,-0.19,50.19,16.03,-71.61
-1,-0.1,-0.21,41.86,12.88,-72.45
-0.95,-0.12,-0.26,32.13,12.11,-74.06
-0.89,-0.14,-0.29,26.25,12.6,-75.53
-0.85,-0.16,-0.28,24.43,14.42,-77.14
-0.85,-0.21,-0.25,22.47,15.54,-78.61
-0.86,-0.25,-0.24,20.86,15.26,-79.94
-0.93,-0.26,-0.26,18.2,14.49,-79.8
-1.02,-0.22,-0.29,15.54,11.48,-78.54
-1.11,-0.14,-0.29,13.3,7.07,-75.39
-1.12,-0.03,-0.28,13.09,6.37,-70.7
-1.14,0.05,-0.28,14.49,3.85,-66.85
-1.15,0.05,-0.3,17.43,3.01,-62.65
-1.19,-0.04,-0.34,20.72,2.24,-59.36
-1.22,-0.1,-0.32,14.84,-2.59,-52.57
-1.26,-0.1,-0.3,2.1,-8.61,-44.66
-1.27,-0.08,-0.3,-5.46,-19.46,-37.73
-1.24,-0.04,-0.27,-7.98,-28.42,-31.22
-1.22,-0.01,-0.22,-8.19,-34.02,-25.62
-1.14,-0.02,-0.12,-5.88,-39.97,-19.46
-1.13,-0.03,-0.01,-6.02,-42.07,-9.03
-1.18,-0.04,0.13,-0.98,-40.46,7.07
-1.35,0.02,0.27,15.33,-37.45,19.88
-1.53,0.2,0.33,45.22,-37.8,33.81
-1.57,0.44,0.33,81.13,-45.43,51.38
-1.54,0.62,0.25,89.74,-54.88,67.83
-0.36,-1.04,-0.72,91.35,54.25,-60.9
-0.53,-0.64,-0.63,69.02,38.5,-63.28
-0.76,-0.44,-0.56,41.72,42.84,-58.03
-1.04,-0.26,-0.53,13.79,41.09,-60.48
-1.16,-0.23,-0.55,-12.95,33.74,-59.01
-1.16,-0.15,-0.58,-20.93,27.3,-59.85
-1.14,-0.1,-0.62,-14.91,21.7,-63.14
-1.09,-0.08,-0.61,2.59,12.25,-73.01
-1.02,-0.05,-0.48,26.04,9.38,-81.55
-0.99,-0.11,-0.38,36.96,6.65,-90.93
